id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
47854,Legend of the Fist: The Return of Chen Zhen,"Drama,Action,History,Thriller",cn,"Seven years after the apparent death of Chen Zhen, who was shot after discovering who was responsible for his teacher's death (Huo Yuanjia) in Japanese-occupied Shanghai. A mysterious stranger arrives from overseas and befriends a local mafia boss. That man is a disguised Chen Zhen, who intends to infiltrate the mob when they form an alliance with the Japanese. Disguising himself as a caped fighter by night, Chen intends to take out everyone involved as well as get his hands on an assassination list prepared by the Japanese.",9.484,2010-09-01,6.6,215
27374,Lake Mungo,"Horror,Thriller",en,"After 16-year-old Alice Palmer drowns in a local dam, her family experiences a series of strange, inexplicable events centred in and around their home. Unsettled, the Palmers seek the help of psychic and parapsychologist, who discovers that Alice led a secret, double life. At Lake Mungo, Alice's secret past emerges.",12.168,2009-07-30,6.3,381
220,East of Eden,"Drama,Romance",en,"In the Salinas Valley in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother for the love of their father. Cal is frustrated at every turn, from his reaction to the war, how to get ahead in business and in life, and how to relate to his estranged mother.",10.123,1955-04-10,7.6,566
197082,Venus in Fur,Drama,fr,An enigmatic actress may have a hidden agenda when she auditions for a part in a misogynistic writer's play.,8.08,2013-05-28,7.3,578
13150,Pride and Glory,"Crime,Drama,Mystery,Thriller",en,"A saga centered on a multi-generational family of New York City Police officers. The family's moral codes are tested when Ray Tierney, investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD.",10.26,2008-09-09,6.4,715
45610,Machine Gun Preacher,"Action,Thriller,Crime",en,"The true story of Sam Childers, a former drug-dealing biker who finds God and became a crusader for hundreds of Sudanese children who've been kidnapped and pressed into duty as soldiers.",65.088,2011-09-23,6.7,837
25300,I'm Not Scared,"Mystery,Drama,Thriller,Crime",it,"While playing outside one day, nine-year-old Michele discovers Filippo, who is chained to the ground at the bottom of a hole. Michele witnesses town baddie Felice nearby and suspects something bad is happening. Michele is unsure whom he should tell about his discovery, eventually spilling the beans to his closest friend. Michele's parents learn of his discovery and warn him to forget what he saw",6.683,2003-02-08,7.1,865
2020,The Bachelor,"Comedy,Romance",en,"Jimmie is seeing his single friends get married one by one. He isn't too worried until his girlfriend Anne catches the bouquet at his friend Marco's wedding. Suddenly, his wild mustang days are numbered. He finally decides to propose to her, but he sticks his foot in his mouth and botches the proposal. Being insulted by the defeatist proposal, Anne leaves town on an assignment. After she's gone, he finds out that his recently-deceased grandfather's will stipulates that he gets nothing of a multi-million dollar fortune unless he's married by 6:05pm on his 30th birthday: tomorrow! Not being able to find Anne, Jimmie begins backtracking through his past girlfriends to find a wife.",8.094,1999-11-05,5.2,260
324786,Hacksaw Ridge,"Drama,History,War",en,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",301.538,2016-10-07,8.2,11167
334,Magnolia,Drama,en,"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley.",13.294,1999-12-10,7.7,2831
13401,The Accidental Husband,"Comedy,Romance",en,"Emma, a radio host, is about to be married to Richard, her perfect match. But right before her wedding, she learns she's already married to Patrick, a charming but irresponsible fireman. Furthermore, Patrick has a secret: he has arranged this little trick because Emma advised Patrick's ex-fiancée to end their relationship. However, Patrick may find that the trick is on him, for he soon begins to fall in love with his uptight adversary.",8.646,2008-02-29,5.5,476
171424,The Green Inferno,"Horror,Thriller,Adventure",en,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",50.905,2013-09-08,5.7,1119
755339,Just Another Christmas,"Comedy,Family",pt,"After taking a very nasty fall on Christmas Eve, grinchy Jorge blacks out and wakes up one year later, with no memory of the year that has passed. He soon realizes that he’s doomed to keep waking up on Christmas Eve after Christmas Eve, having to deal with the aftermath of what his other self has done the other 364 days of the year.",6.758,2020-12-03,7.4,326
9842,School for Scoundrels,"Comedy,Drama,Romance",en,"A young guy short on luck, enrolls in a class to build confidence to help win over the girl of his dreams, which becomes complicated when his teacher has the same agenda.",7.491,2006-09-29,5.4,280
13354,"Chill Out, Scooby-Doo!","Family,Comedy,Animation,Adventure,Mystery",en,"The gang's vacation to Paris takes a wrong turn when Scooby and Shaggy miss their flight and end up on a skydiving expedition in the Himalayas. To make matters worse, upon arrival they must outrun the Abominable Snowmonster.",23.797,2007-09-04,7.5,224
9381,Babylon A.D.,"Action,Adventure,Science Fiction,Thriller",en,A veteran-turned-mercenary is hired to take a young woman with a secret from post-apocalyptic Eastern Europe to New York City.,15.648,2008-08-20,5.6,1699
338762,Bloodshot,"Action,Science Fiction",en,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",37.844,2020-03-05,6.8,4338
2770,American Pie 2,"Comedy,Romance",en,"After a year apart - attending different schools, meeting different people - the guys rent a beach house and vow to make this the best summer ever. As it turns out, whether that will happen or not has a lot to do with the girls. Between the wild parties, outrageous revelations and yes, a trip to band camp, they discover that times change and people change, but in the end, it's all about sticking together.",57.824,2001-08-10,6.2,4175
228,The Blue Angel,Drama,de,"Prim professor Immanuel Rath finds some of his students ogling racy photos of cabaret performer Lola Lola and visits a local club, The Blue Angel, in an attempt to catch them there. Seeing Lola perform, the teacher is filled with lust, eventually resigning his position at the school to marry the young woman. However, his marriage to a coquette -- whose job is to entice men -- proves to be more difficult than Rath imagined.",9.198,1930-04-01,7.3,234
65599,The Woman,"Drama,Horror",en,A lawyer puts his family in jeopardy when he captures the last member of a violent clan and tries to forcibly tame her.,10.017,2011-10-14,6.1,418
154512,Lightning Strike,Comedy,it,,4.07,2012-12-13,5.3,216
9353,Nacho Libre,"Comedy,Family",en,"Nacho Libre is loosely based on the story of Fray Tormenta (""Friar Storm""), aka Rev. Sergio Gutierrez Benitez, a real-life Mexican Catholic priest who had a 23-year career as a masked luchador. He competed in order to support the orphanage he directed.",46.688,2006-06-16,6.3,1270
6552,Idle Hands,"Comedy,Horror,Fantasy",en,"Anton is a cheerful but exceedingly non-ambitious 17-year-old stoner who lives to stay buzzed, watch TV, and moon over Molly, the beautiful girl who lives next door. However, it turns out that the old cliché about idle hands being the devil's playground has a kernel of truth after all.",8.767,1999-04-30,6.1,507
1483,Begotten,"Fantasy,Horror",en,"Begotten is the creation myth brought to life, the story of no less than the violent death of God and the (re)birth of nature on a barren earth.",9.814,1991-06-05,5.9,232
38602,Little Lord Fauntleroy,"TV Movie,Family,Drama",en,"Young Cedric Errol and his widowed mother live in genteel poverty in 1880s Brooklyn after the death of his father. Cedric's grandfather, the Earl of Dorincourt, has long ago disowned his son for marrying an American. But after the death of the Earl's remaining son, he decides to accept Cedric as his heir.",7.858,1980-11-25,7.4,215
133698,A Perfect Plan,"Comedy,Romance",fr,"Successful woman in love tries to break her family curse of every first marriage ending in divorce, by dashing to the alter with a random stranger before marrying her boyfriend.",6.238,2012-10-29,5.9,531
9343,Fitzcarraldo,"Drama,Adventure",de,"Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest.",11.761,1982-03-02,7.6,558
1610,Fever Pitch,"Comedy,Romance",en,"A romantic comedy about a man, a woman and a football team. Based on Nick Hornby's best selling autobiographical novel, Fever Pitch. English teacher Paul Ashworth believes his long standing obsession with Arsenal serves him well. But then he meets Sarah. Their relationship develops in tandem with Arsenal's roller coaster fortunes in the football league, both leading to a nail biting climax.",6.833,1997-04-04,6.6,202
